Chandler| Hey.
Monica| What’s the matter?
Chandler| Someone on the subway licked my neck! Licked my neck!!
Phoebe| Oh Willie’s still alive!
Chandler| What are you guys doing?
Monica| Oh, my mom called, they’re gonna run our engagement announcement in the local paper, so we’re looking for a good picture of us.
Chandler| Oooh, I’m afraid that does not exist.
Monica| That’s not true, there are great pictures of us!
Chandler| No, there are great pictures of you standing next to a guy who’s going like this… 
Phoebe| Oh my God! That’s the creep that you’re with at the Statue of Liberty.
Chandler| I don’t know what it is, I just can’t take a good picture.
Monica|  Oh, here’s a great one.
Chandler| Yeah, I’m not in that.
Monica| I know, but look at me all tan.
Phoebe| Hey, why don’t you guys go, get portraits done by a professional photographer.
Monica| That’s a good idea! I bet they have one of those wind machines! Y’know… 
Phoebe| Yeah that’s great! Next to that, Chandler won’t look so stupid.
Monica| Chandler what do you say?
Chandler| All right, but I should warn you, I’m not going. I’m going. 
Ross|  Dude, that reverse lay-up! Oh…
Chandler| How about those three pointers?
Ross| Amazing!
Chandler| And those guys were this  close to lettin’ us play this time too.
Rachel| Hey look-look, Phoebe’s talking to uh, Cute Coffeehouse Guy.
Ross| Oh, you guys call him Cute Coffeehouse Guy, we call him Hums While He Pees.
Chandler| Yes, and we call Ross Lingers In The Bathroom.
Phoebe|  Hey you guys, Hums While He Pees just asked me out!
Rachel| Hey, I thought that guy was married.
Phoebe| He is! But he’s getting divorced—Ross! Maybe you know him.
Ross| It’s not a club.
Rachel| Phoebe, if this guy’s going through a divorce, is it such a good idea to start going out with him?
Ross| Hey, divorced men are not bad men!
Chandler| They have that on the napkins at the club.
Rachel| Oh, I gotta get back to work.
Phoebe| You don’t have to be back for a half-hour!
Rachel| Yeah but, my assistant Tag does sit-ups in the office during lunch. Ohh! I could just spread him on a cracker.
Chandler| Rach, if you have a crush on this guy, why would you hire him? I mean y’know you can’t date him right?
Rachel| Oh no, I know that. I know that. Although, we made a joke that we spend so much time together he should call me his work wife.
