Minister| Friends. Family. We are gathered to celebrate here today the joyous union of Ross and Emily.  Now Ross, repeat after me. I Ross...
Ross| I Ross...
Minister| Take thee, Emily...
Ross| Take thee, Rachel... Emily.  Emily.
Minister|  Uhh...Shall I go on?
Rachel|  He-he said Rachel, right? Do you think I should go up there?
Emily| Yes, yes, do go on.
Minister| I think we’d better start again. Ross, repeat after me. I, Ross…
Ross| I, Ross…
Minister| Take thee, EM-I-LY…
Ross| Take thee,  Emily.  Like there’d be anybody else. 
Minister| As my lawfully wedded wife, in sickness and in health, till death parts us.
Ross| As my lawfully wedded wife, in sickness and in health, until death parts us. Really, I do. Emily. 
Minister| May I have the rings?  Emily, place this ring on Ross’s finger as a symbol of your bond everlasting.  Ross, place this ring in Emily’s hand as a symbol of the love that encircles you forever.
Ross| Happy too.
Minister| Ross and Emily have made their declarations and it gives me great pleasure to declare them husband and wife.
Ross| Yay!
Minister| You may kiss the bride.
Mrs. Geller|  This is worse than when he married the lesbian.
Emily| Just keep smiling.
Ross| Okay.
Joey| Well, that went well. Yeah.
Chandler| It could’ve been worse, he could’ve shot her.
Ross|  That uh, that was pretty funny. Wasn’t it?
Emily|  You’ve spoiled everything! It’s like a nightmare! My friends and family are out there! How can I face them?! How can you do this to me?!
Joey|  Hey, no matter what happens with Ross and Emily, we still get cake right?
Ross|  That-that-that’s all right, no honey, you take your time sweetie. I’ll be right out here.  She’s just fixing her makeup.
Emily| I hate you!!
Ross| And, I love you!! 
Mr. Geller| Boy, bad time to say the wrong name, huh Ross?
Ross| That’s true, thanks dad.  People should be dancing! Huh? Hey, this is a party! Come on! Joey, dance!! 
Mrs. Waltham| Yes, Waltham interiors.
Phoebe|  Uh, hello, this is Ross Geller’s personal physician, Dr. Philange.
Mrs. Waltham| Who?
Phoebe| Yeah, I’ve discovered that Ross forgot to take his brain medicine, uh, now without it, uh, in the brain of Ross, uh women’s names are interchangeable, through-through no fault of his own.
Mrs. Waltham| Oh my God, Phoebe.
Phoebe| No, not Phoebe, Dr. Philange. Oh no! You have it too!
Phoebe| Hello?
Chandler| Hey.
Monica| Hey.
Chandler| Oh wow, I hope you don’t take this the wrong way but, I know we had plans to meet up tonight and, ugh, I’m just kinda worried about what it might do to our friendship.
Monica| I know. How could we have let this happen?
Chandler| Seven times!
Monica| Ugh! Well, y’know, we were away…
Chandler| In a foreign, romantic country…
Monica| I blame London.
Chandler| Bad London! 
Monica| So look umm, while we’re st-still in London, I mean, we can keep doing it right?
Chandler| Well, I don’t see that we have a choice. But, when we’re back home, we don’t do it.
Monica| Only here.
Chandler| Y’know, I saw a wine cellar downstairs…
Monica| I’ll meet you there in two minutes.
Chandler| Okay! 
Rachel| Mon, honey, I gotta ask you something.
Monica|  Now?
Rachel| Ross said my name up there, I mean, come on, I just can’t pretend that didn’t happen can I?
Monica| Oh, I-I don’t know.
Rachel| Monica, what should I do?
Monica| Just uh, do the right thing. 
Rachel| What?
Monica| Toe the line. Thread the needle. Think outside the box! 
Rachel| Whoa, wait, listen, I think I’m just gonna talk to Ross about what he think it meant.
Monica| Wait. Rachel, no, he’s married. Married! If you don’t realize that, I can’t help you.
Rachel| Okay, you’re right. You’re right. You can’t help me.
Mrs. Geller| Jack, is it all our fault? Were we bad parents?
