Joey| Okay, pick a card.
Chandler| Okay. 
Joey| All right now, memorize it.  You got it?
Chandler| Oh yes.
Joey|  Is that your card? 
Chandler|  Yes. 
Carol|  Hey guys!
Ross| Hi!
Chandler| Hi there!
Ben| Hi!!
Carol| Guess what? Ben is going to be in a TV commercial!
Phoebe| What are you talking about?!
Ross|  Well, it's not for sure but umm, we met this guy in the park who thought Ben was really cute--y'know, which he is--so umm anyhoo, he uh, he gave us his card and told us to bring him down for this commercial he's auditioning.
Joey|  Whoa! This guy is like the biggest commercial casting director in town!  Ben takes one lousy walk in the park and gets an audition!!  I mean, way to go Ben!  Man! I've been in that park a million times and no one offered me an audition.
Ross| I know, it's crazy! We were just pushing Ben on the swings…
Joey| I'm always on the swings! What am I doing wrong?!
Chandler| That.
Rachel|  Okay, gotta go! Wish me luck!
Joey| Luck!
Chandler| Hey Rach, now that you're working at Ralph Lauren, can you bring me back some of those polo shirts?
Rachel| Uh well, y'know what? I don't think if I feel comfortable stealing on my very first day…
Chandler| Unwilling to steal from work, interesting.
Monica| Besides, if anybody's gonna get free stuff, it's gonna be me.
Rachel| Okay guys, way to wish me luck!
All| Good luck! Go get 'em! 
Phoebe| Okay, let's discuss Rachel's birthday. I say we throw a surprise party this weekend.
Joey| Whoa-whoa, but her birthday isn't like for another month.
Phoebe| Yeah but if we throw her a party on her birthday, then it's not a surprise.
Monica| I think it's a great idea. Yeah, we could have a dinner party and just invite her close friends.
Joey| Ross!! We're having a surprise party for Rachel!!
Ross|  Okay!!
Joey| Done.
Phoebe| Okay, great so do you want to do it together?
Monica| I would love to do it together!
Joey| They're gonna do it together.
Chandler| Dude! That's my girlfriend!
Joey| What, so I gotta shut it down now?
Ross| All right, I gotta take off. I'm picking up Ben then we're off to the big audition.
Monica| It's gonna be weird to watch some actor pretending to be Ben's dad.
Ross| Yeah.
Chandler| Weirder than watching his two moms make out? 
Joey| Whoa-whoa dad? There's a dad in the commercial?
Ross| Yeah the dad and Ben eat soup and pretend to enjoy it.
Joey| Whoa, hey, maybe I'll go down there with ya and see if I can get an audition to play the dad. I mean who better to play Ben's father than his godfather.
Ross| You're not his godfather.
Joey| What?! Are you kidding?!
Ross|  Of course I am!  Okay, let's go godfather.
Joey| All right!
Joey| Hey! I'm in, they're gonna let me audition!
Ross| Really? That's great!
Joey| I know! I know! It turns out that one of the casting ladies has actually seen me in a play, so I steered clear of her…
Carol|  Hey, that kid looks familiar.
Joey| Oh yeah, yeah! He's done tons of commercials. I've seen him in like Sugar Smacks, Playstation, and that one for the phone company. In fact he was so good in that one, he actually convinced me to switch phone companies. Chandler was mad….
Ross| Yeah well, he's not gonna get this one. Ben is way cuter than that kid. I mean look at him, look at you, 
Joey| That's great. Listen, wouldn't it be great though if I got to play Ben's dad?
Ross| Joey, you look nothing like Ben.
Joey| I look more like him than you do! 
Carol| Y'know, I don't really know you well enough for you to do that.
Kim| So it's down to these two, Nancy I know you like this one and I think I agree. Rachel, what do you think?
