Monica|2| Okay, guys, listen, don't forget that tomorrow is the day that Emily gets married again, so whatever we do, just try to really keep Ross's mind off of it.
Joey|3| Oh, yeah, good idea.
Chandler|4| Hey man, what's up?
Ross|6|  Oh, eh, just thinking about Emily getting married tomorrow.  
Joey|3| Ooh, Ross, look! Look! 
Ross|6|  What? Where?
Joey|3| Right over there! Right there! Look-look-look!
Ross|6| What am I looking at?
Joey|3|  Somebody help me out here!
Phoebe|5|  Hey!
Gary|0| Hello!
Monica|2| Hey!
Gary|0| How are you?
Phoebe|5| Monica, I'm sorry I didn't come by last night. I was out with Gary; he let me ride around with him in his cop car. We saw and prevented crimes.
Joey|3| You got to go on a ride along?!
Phoebe|5| Uh-huh!
Joey|3| I want to go on a ride along!
Ross|6| Me too!
Gary|0| Okay!
Chandler|4| Yeah, yeah! Me too!
Gary|0| Really?! You?
Chandler|4| Yeah.
Gary|0| Well, it's kinda dangerous.
Chandler|4| Well, I like danger.
Gary|0| Okay, you guys free tonight?
Joey|3|
Ross|6|
Chandler|4| Tonight? You-you didn't say it was going to be at nighttime.
Rachel|1| Hey!
Monica|2| Hey! Oh, I'm so glad you're home, I thought tonight we could finally organize these photos!
Rachel|1| Ohh, thank God! Finally!
Monica|2| Okay, I've broken them down into categories. Okay, we have uh, we got holidays, birthdays, candids, y'know… And then what I've done is I've cross-referenced them by subject. Right? So if you're looking up, oh let's say birthdays and dogs, you get Photo 152. See? 
Rachel|1| Ohh, it's me and La Poo! Wow! I miss that dog.
Monica|2| You can also find him under umm, dog and dead.
Rachel|1| Great! Thanks!
Monica|2| All right, hand me that other box of photos; that's the very last one.
Rachel|1| Okay. 
Rachel|1| Oops. Sorry! Well, good thing you number all of them, huh?
Monica|2| I hadn't! Photo 152 was a prototype. 
Rachel|1| Ohhhh. Honey, honey, honey, it's okay, it's okay honey. I'm gonna fix you a drink, huh? Maybe a margarita?
Ross|6| Ross has the blender! Ugh, everything's just falling apart!
Rachel|1| No honey, it's okay! Listen, I'll got to Ross's and get the blender, you get all the margarita stuff ready.
Monica|2| All right, he's keys are in the drawer. Y'know what? I also need some cash.
Rachel|1| Okay, you want me to stop at the ATM?
Monica|2| Nah, while you're at Ross's if you see any lying around…
Rachel|1| What?!
Monica|2| What?! I-I-I don't, I don't do that! 
Ross|6|  That was so cool man, the way you leaned on that guy.
Chandler|4| It is starting to get dark out there.
Ross|6|  He told you everything! I mean you totally cracked him!
Gary|0| Yeah well, being that he was the victim, they're usually pretty talkative.
Chandler|4|  Okay.  But it is officially nighttime.
Ross|6| Oh hey, Gary, want me to grab the berry for ya?
Gary|0| It's called the cherry.
Ross|6| It's the—Chandler!!
Joey|3|  Okay, I got it! This place makes the best sandwich in the world!
Gary|0| Hey Joe does it have meatballs on it?
Joey|3| Oh-ho, yeah!
Gary|0| Does it have melted cheese and marinara sauce?
Joey|3| Yep!
Gary|0| Yeah, you can't eat that in my car.
Joey|3|  Yeah okay.  Even though my tax dollars paid for this car.
Chandler|4| Your tax dollars?
Joey|3| Yeah, okay.
Chandler|4|  Wow! That sandwich really does smell good.
Joey|3| Did I say you could smell it?!
Chandler|4| I can't smell your sandwich?
Joey|3| Half the taste is in the smell! You-you're sucking up all the tastiness!
Chandler|4| Okay, I'll give them back.  Look! What is so great about that sandwich?
Joey|3| Okay, imagine the best sex you've ever had.
Chandler|4| Okay.
Joey|3| Are you thinking about Monica?
Chandler|4| Yeah.
Joey|3| Yeah, what's that like?
Rachel|1| Ohh please don't be from a real dinosaur! Please! Please! Please! Please! Please! Please! Please! Please!  Made in Mexico! Yes!! Ugh, who would buy this?! 
Monica|2|  Rach! It's me! Pick up!
Rachel|1| Hey! What's up?!
Monica|2| I need a few more things to make the margaritas. Uhh, I need some salt, some margarita mix, and tequila.
Rachel|1| So all we have is ice?
Monica|2| See if he has ice.
Rachel|1| Okay.
Emily|0|  Hello Ross? It's Emily.  I know this is out of the blue but uh, I'm getting married tomorrow. Well, maybe I am. I keep thinking about you and I'm wondering if-if we made a mistake giving up so fast. Are you thinking about me? Of course you're not, but if you are, call me tonight. Okay, bye.
Rachel|1| Oh. Oh! 
Ross|6| So where are we going next?
Gary|0| This witness won't return my calls so we're gonna see if we can surprise him coming home.
Chandler|4| Sur-surprise him? We're not, we're not gonna make anybody mad are we?
Joey|3| Come on man!  Listen so uh, are you gonna squeeze the perps shoes a little bit before he lawyers up?
Gary|0| It's a witness not a perp. And no one talks like that!
Ross|6| Yeah, no one talks like that!
