Monica|  Hi!
Chandler|  Hi! 
Joey| Monica? What time is it?
Chandler| Uhh, 9. 
Joey| But it's dark out.
Monica| Well that's because you always sleep to noon, silly! This is what 9 looks like.
Joey| I guess I'll get washed up then. Watch that sunrise. 
Monica| I'm really getting tired of sneaking around.
Chandler| I know, me too. Hey! Y'know what if we went away for a whole weekend? Y'know we'd have no interruptions and we could be naked the entire time.
Monica| All weekend? That's a whole lotta naked.
Chandler| Yeah, I can say that I have a conference and you can say you have a chef thing.
Monica| Ohh, I've always wanted to go to this culinary fair that they have in Jersey!
Chandler| Okay, y'know your not though. Let's go. 
Monica| Wait! What about Joey?
Monica|  Hey, guess what I'm doing this weekend! I'm going to this culinary fair in New Jersey.
Phoebe| Oh weird, Chandler just told us he's got a conference there!
Monica| Oh now that-that-that's funny, it seems like Chandler's conference could've been in Connecticut or Vermont.
Chandler| I'm not in charge of where the conference is held. Do you want people to think it's a fake conference? It's a real conference.
Ross|  Hey.
Joey| Hey!
Monica| Hey.
Ross| Is Rachel here? I gotta talk to her.
Monica| No, she's out shopping.
Ross| Damn!
Chandler| What's going on?
Ross| I told Emily to come. And I just need to y'know, talk to Rachel about it.
Phoebe| Wait a minute! So when Emily comes you're just, you're not gonna see Rachel anymore?
Ross|" Well look, I'm just trying to focus on the ""I get to see my wife,"" part, all right? And not the part that makes me do this. "
Monica| Wow, so you guys are, you're never gonna be in the same room together? How is that even gonna work?
Ross| I have no idea. I mean… But-but I assure you I will figure it out.
Joey| Doesn’t seem like it's going to work, I mean…
Rachel|  Hi, guys!
Joey| Hi!
Chandler| Uh, hey!
Rachel| What's going on?
Chandler| We're flipping Monica's mattress.
Joey| So I'm thinking, basically we pick it up and then we flip it.
Phoebe| Yeah that's better than my way.
Rachel| Oh okay, hey guys, would you flip mine too?
Chandler| Aww, man! 
Rachel|  Oh look! A letter from my mom.
Ross| So, Rach, y'know-y'know how Emily's coming right?
Rachel| Oh yeah! I know.
Phoebe|  Can you hear anything?
Chandler|" Oh yes, somebody just said, ""Can you hear anything?"""
Monica| Hey, Joey's ass! What are you doing?
Joey|  Well, remember when they got in that big fight and broke up and we were all stuck in her with no food or anything? Well, when Ross said Rachel at the wedding, I figured it was gonna happen again, so I hid this in here.
Monica| Ooh, candy bars, crossword puzzles…
Phoebe| Ooh, Madlibs, mine! 
Chandler| Condoms?
Joey| You don't know how long we're gonna be in here! We may have to repopulate the Earth.
Chandler| And condoms are the way to do that?
Ross| Anyway it-it kinda-it all boils down to this, the last time I talked to Emily…
Rachel|  Oh my God! My dog died!
Ross| What?!
Rachel| Oh my God, Le Poo, our dog!
Ross| Le Poo's still alive?!
Rachel| Oh God, it says he was hit by an ice cream truck and dragged for nine--teen blocks. Oh.  Oh my God.
Monica| Sweetie, we heard you crying. Please don't cry.
Rachel| It's Le Poo.
Phoebe| I know it's le poo right now, but it'll get better.
Chandler|  I can't believe it! We're here!
Monica| Ooh, chocolates on the pillows! I love that!
Chandler| Oh, you should live with Joey, Roll-os everywhere.
Monica| Come here.  Okay, be right back. 
Chandler| Oh yes! Monica, get in here! There's a high-speed car chase on!
Monica| We're switching rooms.
Chandler|  Oh dear God, they gave us glasses!
Monica| No, they gave us glasses with lipstick on them! I mean, if they didn't change the glasses, who knows what else they didn't change.  Come on sweetie, I just want this weekend to be perfect, I mean we can change rooms, can't we?
Chandler| Okay, but let's do it now though, because Chopper 5 just lost it's feed! 
Ross| Hey, so uh, y'know how there's something I wanted to talk to you about?
Rachel| Oh yeah! 
Ross| Well, y'know how I'm trying to work things out with Emily. Well, there's this one thing… Okay,  here goes. I made a promise that--Oh hey!
Rachel| What?
Ross| You're nose is bleeding!
Rachel| Oh God.  No! Oh not again!  This-this happened when my grandfather died. It's ugh! Sorry.  Oh, okay, so I'm sorry, what-what were you-what did you want to tell me?
Ross| Umm… 
Rachel| Sorry. Sorry.
Ross| Okay, I uh, I can't see you anymore.
Rachel| Yeah, I know. It's ridiculous! I can't see you either.
Hotel Clerk| I think you'll find this room more to your liking.
Chandler| Okay, great. 
Hotel Clerk|  They say he's only got half a tank left.
Chandler| Half a tank? We still got a lot of high-speed chasing to do!
Monica| We're switching rooms again.
Chandler| What? Why?
Monica| This is a garden view room, and we paid for an ocean view room.
Hotel Clerk| Our last ocean view room was unacceptable to you.
Monica|  Excuse me, umm, can I talk to you over here for just a second?
Chandler| Uh-huh. 
Monica| Chandler!
Chandler|  Yeah.
Monica| Look, these clowns are trying to take us for a ride and I'm not gonna let 'em! And we're not a couple of suckers!
