Ross| What's going on?
Rachel| Well, my eye is a little itchy.
Joey| Uhhh, mine too! Yeah.
Monica|  Wow! It's really red! You should go see my eye doctor.
Rachel| Richard? I'm not gonna go see your ex-boyfriend!
Chandler| Oh, Richard. That's all I ever hear, Richard, Richard, Richard!
Monica| Since we've been going out, I think I've mentioned his name twice!
Chandler| Okay, so Richard, Richard!
Monica| It's not Richard! Okay? It's this new guy and he's really good.
Rachel| Well, I'm sorry I'm not going to an eye doctor!
Ross| Oh God, here we go!
Chandler| What?
Ross| Anytime anything comes close to touching her eye or anyone else's she like freaks out. Watch! Watch! 
Rachel|  Ross! Come on! That's all right! Fine--Okay, I have a weird thing about my eye. Can we not talk about it please?
All| All right, fine.
Monica| Hey Rach, remember that great song, Me, Myself, and I? 
Rachel|  Monica! Come on!
Ross| Hey, does anybody want to get some lunch? All those in favor say I? 
Rachel|  Ross! Stop it! Come on!
Chandler| How much did I love The King and I? 
Rachel| Chandler!
Joey| Me too! Me too! Me too!  
Rachel| Just stop it! Come on!
Chandler| You okay there man?
Joey| Yeah, I got too excited!
Ross| All right, I gotta go. I'm taking Ben to the park.
Phoebe| Ohh, give him a kiss for me!
Ross| All right, bye!
Monica| Bye!
Phoebe| Bye!
Ross| Later! 
Phoebe|  I am so sorry you got caught in the middle of that. I didn't mean to be so out there. I am furious with him!
Chandler| Wow umm, calm down.
Phoebe| I'm trying, but man that guy can push my buttons!
Monica| Why are so mad at him?
Phoebe| Look, I don't wanna talk about it. Okay?
Monica| Well, it just seems that…
Phoebe| You wanna be on my list too? Keep talking! Has anyone seem my list by the way?
Chandler| Uh, no Pheebs. What's it look like?
Phoebe|" Uh, it's a piece of paper and it says, ""Ross"" on it."
Joey|  Hey. I just got off the phone with Estelle and guess what.  I GOT THE LEAD IN A MOVIE!!!!!!
Chandler| You got the lead in a movie? That's amazing! What's the movie about?!
Joey|" It's called Shutter Speed, it's really cool! Yeah, umm, I meet this girl in the subway and we fall in love in like a day, right? And then, she disappears… But I find out where she lives and when I get there this like old lady answers the door and I say, ""Where's Betsy?"" Right? And she says, ""Betsy's been dead for 10 years."""
Phoebe| Ohh-oh, chilling!
Joey| And the best part is, we're filming in the desert outside Vegas!  And you know what that means buddy!
Chandler| Yeah, I know that means buddy!
Joey| Road trip! Yeah, we can rent a car! I just have to be there by Tuesday!
Phoebe| Oh wait, my grandmother's dead.
Chandler| Well, uh, we can talk about that too Pheebs.
Phoebe| No! No, her cab! She probably won't be using it; you can drive it to Las Vegas.
Joey| All right! Thanks Pheebs!
Chandler| Whoa-whoa-whoa, what are we going to do about my job?
Joey| Oh umm, not go.
Chandler| All right, great, road trip baby!  This okay with you?
Monica| Chandler! You don't have to ask for my permission.  You can go.
Chandler| Thank you.
Monica| Hey Rach, come on! We're gonna be late for the eye doctor appointment!
Rachel|  All right! Let's get this over with! Ugh!  Ohhh! No! Look what I did!  Oh, I mean, look at this mess! I mean, we're probably gonna have to clean this up! Y'know? We're gonna have to reschedule!
Monica| No. If you thought this mess is going to bother me, you are wrong! All right, let's go Blinky!  Chandler!!!! 
Phoebe| Oh hey Joey! What's up?
Joey| I can't decide which route to take to Vegas. Hey, you've traveled a lot right?
Phoebe| Yeah, I've been around.
Joey| Okay, so-so which route should I take the northern route or the southern route?
Phoebe| Ooh, if you take the northern route there's a man in Illinois with a beard of bees. {Okay, I must protest this, I've lived in Illinois all my life and know of no man with a beard of bees! Wisconsin, on the other hand, might be a different story.}
Joey| Great! Problem solved!
Phoebe| But on the southern route there's a chicken that plays tic-tac-toe.
Joey| Well, back to square one.
Phoebe| Oh, I know a way that you can decide! All right, I'm going to ask you a series of questions and you answer as quickly as you can.
Joey|  Yes!
Phoebe| Good, but wait. Okay, all right, here we go. Now I want you to relax. Take a deep breath. Clear your mind.  Which do you like better peanut butter or egg whites?
Joey| Peanut butter!
Phoebe| Which would you rather be a fireman or a swimmer?
Joey| A swimmer!
Phoebe| Who would you rather sleep with Monica or Rachel?
Joey| Monica. Oh… huh, I always thought it would be Rachel.
Phoebe| No thinking! No thinking! Tie or ascot?
Joey| Ascot!
Phoebe| North route or south route?
Joey| North route!
Phoebe| Bamn! There you go! Huh?
Joey| Wow! That was incredible! Beard of bees, here I come!
Ross|  Hey!
Phoebe| Oh, this guy again. 
Joey| Hey man, what's up?
Ross| Uhh, not much. You guys want to see a movie tonight?
Joey| Sure, what do you want to see?
Ross| I don't know, umm…
Joey| Oh, I know how we can decide. Phoebe, show him your game!
Phoebe| Umm, no thank you. 
Ross| What's with her?
Joey| I don't know. But hey, I know we can decide. Okay, I'm gonna ask you questions and you answer real quick. Okay?
Ross| Okay.
Joey| What do you like better action or comedy?
Ross| Action.
Joey| Who would you rather sleep with Monica or Rachel? 
Ross| Dude, you are sick.
Joey| Oh, I'm sorry. I forgot you had that whole Rachel thing.
Rachel| Oh my God! What does that thing do?
Monica|  Oh that's an eye removal machine.
Rachel| All right, I'm outta here!
Monica| I'm kidding! I'm kidding!
Rachel| Hey!
Rachel| So were done then!
Dr. Miller| Almost! But first, we gotta start.
Rachel| Okay.
Dr. Miller| This is a glaucoma test.
Rachel| Uh-huh.
Dr. Miller| Sit down.
Rachel| Okay.
Dr. Miller| But your chin here.  Now, you'll feel a small puff of air in each eye.
Rachel|  What?!
Monica| A small puff of air, now come on!
Dr. Miller| Here we go.
Rachel| All right.
Dr. Miller| 1…2…3! 
Rachel| I'm sorry. All right, I'll just stay in here this time.  Okay.
Dr. Miller| Ready?
Rachel| Uh-huh.
Dr. Miller| 1…2… 
Monica| Y'know what, I'm gonna hold her head.
Rachel| Okay.
Dr. Miller| That's okay.
Monica| Okay. 
Rachel| Okay. Okay!
Dr. Miller| 1…2!   Y'know what? You're young; you probably don't have glaucoma.
Rachel|  Great!! It was very, very nice to meet you sir--Ow! Hey! What are you doing?! Are you crazy! 
Dr. Miller| Okay. You've got a small, minor infection in that left eye. I want you to take these drops three times a day and you'll be as good as new.
Rachel| Yeah, no, I don't-I don't put things in my eye.
Dr. Miller| Okay then, I guess we'll see you back here in three months.
Rachel| Great!
Dr. Miller| And I'll fit you for a glass eye.
Rachel| Okay, just give me the damn drops! 
Monica| Dr. Miller?  P E C F D.
Dr. Miller| Very good Monica! You know where they are.
Monica| I sure do!   And you don't get one!
Rachel| Y'know, I-I gotta tell ya, those eye drops are a miracle. My eye is a 100% better.
Monica| They're still in my coat.
Rachel| Damn!
Chandler|  Hey!
Joey| Hey! You ready to go?
Chandler| Yeah, listen, how cold is it going to be there? Do I need a coat or will all these sweater vests be enough? 
Chandler| What?
Monica| I love you.
Joey| Man, I wish Ross was coming with us! Y'know? I'm gonna miss him!
Phoebe| Thanks a lot! I just got that jerk out of my mind!
Chandler| Hey, so where are we staying? Is the movie putting us up in a big hotel suite?
Joey| Uh no, not really. It's an independent film y'know? So we don't have a real big budget. I figured I'd just stay in your room.
Chandler| I see, but once you get your first paycheck you'll be springing a big hotel suite, right? I mean, lead in a movie, they must be paying you a lot?
Joey| Oh yeah! For every dollar Shutter Speed makes, one penny of it goes right in Joey's pocket.
Chandler| So you don't get paid unless the movie makes money?
Joey|" Did you not hear the plot of the movie? ""She's been dead for ten years."" I'm gonna be a millionaire!"
Ross|  Hey!
Joey| Hey!
Ross| I just wanna say good-bye to you guys and to see if you guys will place a little bet for me, huh? Twenty bucks on black 15.
Joey| You got it!
Ross| All right!
Chandler| All right, bye-bye now!
Phoebe| Bye!
Rachel| Bye you guys!
Joey| Bye-bye!
Monica| I wanna say good-bye at the car!
Chandler| Okay!
Joey| Anybody want to say good-bye to me at the car?
Rachel| Oh honey, I'll say good-bye to you at the car if you don't mind the puss.
Joey| See ya! 
Rachel| Well, wait a minute! The puss is good! It means it's healing! 
Ross| Hey Pheebs, what 'cha reading?  Pheebs?  Hello?  Phoebe?  Phoe-Phoebe!  Come on! 
Phoebe| Oh, I'm sorry. I didn't see you there.
Ross| Phoebe, are you, are you mad at me, or something? 'Cause if are please, tell me what it is I did!
Phoebe| Well, if you don't know I can't help you.
Ross| Well, I don't know.
Phoebe| Well, I can't help you.
Ross| Well, whatever it is I'm-I'm very, very sorry. Okay?
Phoebe| Apology accepted.
Ross| Okay. So we're, we're good?
Phoebe| Uh-huh.
Ross| All right.  I'll uh, I'll see you later, okay?
Phoebe|  Bye, fat ass. 
Ross| ALL RIGHT!! Phoebe now come on! Will you please tell me what it is I did that mad you so mad at me!
Phoebe| I don't know! I don't remember!
Ross| Well if you can't remember, can't we just forget about this?
Phoebe| Oh no, I am mad at you. I know that much. But, I am sorry about the fat ass thing. You actually have a very sweet little hiney. 
Joey| Man, I'm getting pretty tired. You're might have to take over soon.
Chandler| We've been driving for a half-hour, and you haven't looked at the road once.
Joey| Don't worry, it's out there!  I think I just need lunch.
Chandler| Yeah.
Joey| You wanna eat?  My treat!
Chandler| Isn't that Ross's money?
Joey| Yeah. Okay. Ross's treat! Where do you wanna eat?
Chandler| I don't know.
Joey| Ooh, hey, I know how we can decide! All right, uh, I'm gonna ask you a bunch of questions and then you have to answer real fast. Okay? So uh, clear your mind Clear it right out! Clear it out! Clear!
Chandler| Okay!
Joey| Okay, uhh, would you rather be too wet or too dry?
Chandler| Too dry.
Joey| Do you believe in ghosts, yes or no?
Chandler| No!
Joey| Is this movie gonna be my big break?
Chandler| No!
Joey|  What?!
Chandler| Yes.
Joey|" Dude you said, ""No!"""
Chandler|" I also said, ""Yes!"""
Joey| You don't think this is going to be a big break for me?
Chandler| No!  Ahhh!!!
Joey| I don't believe this!
Chandler| Look Joe, I just, I just don't want to get your hopes up real high.
Joey| What are you talking about?! I'm the lead in a movie!
Chandler| They're not even paying ya! This doesn't even sound like a real movie!
Joey| Y'know what? I don't need this! Okay? I don't know why you're dumping all over my big break.
Chandler| Joe, I don't think this is going to be your big break.
Joey| Is that why you're on this trip, huh? Make me feel like a loser? 'Cause if it is, I'll tell ya, I-I-I'd rather be alone.
Chandler| Oh, you don't want me on the trip?
Joey| Not if you're gonna be like this!
Chandler| All right, I'll tell ya what, the next time you ask me a question like that I'll lie.
Joey| Yeah! I don't want you on the trip!
Chandler| All right, fine! Fine! Why don't you pull over? I'll get out right now!
Joey| Fine!  Get out!
Chandler| You're not actually supposed to stop on the bridge.
Joey| Get out!!
Chandler| All right!!  Wait! Wait, there's no sidewalk! Yeah, I'm gonna die here.
Ross| Okay, are you mad at me because my hair gel smells?
Phoebe| No.
Ross| Are you angry at me because I said your handwriting is childlike?
Phoebe| No that made me feel precious.
Monica| Oh, I know! Umm, is it because he's always correcting people's grammar? Whom! Whom! Sometimes it's who!
Ross| Yeah? Sometimes it's… 
Rachel| Oh, did you beat him at a board game? He turns into such a baby when he starts to lose.
Ross| Okay, I'm the baby. 
Rachel| Eh! Stop it!
Chandler|  Hey!
Monica| Chandler! What are you doing here?
Ross| Hey!
Chandler| Joey kicked me out of the car on the George Washington bridge!
All| Why?!
Chandler| I don't know! He went crazy! Y'know, we were playing that game where you-you ask a question and you answer it really fast.
Phoebe| That game should not be played without my supervision. 
Chandler| Well, I don't know what mad him so mad, y'know? All I said was that uh, I didn't think this wasn't gonna be his big break, that this movie wasn't going to do anything for him, and that uh, y'know it didn't sound like a real movie--Okay, he should've pushed me off of the bridge.
Phoebe| What's in the bag?
Chandler| Oh, I figured you guys would all be mad at me. So I got you some gifts that I found on the side of the road.  Who wants the teddy bear with one leg?
Phoebe| I do!
Rachel| Okay. 
Monica| Not even close.
Rachel| Okay, then y'know what? Help me! I need help! I can't do this!
Monica| Okay! All right! Let's do it!
Rachel| All right!
Monica| Sit down. 
Rachel| All right.
Monica| Put your head back.
Rachel| Yes!
Monica| All right.
Rachel| Okay.
Monica| Now, open your eyes.
Rachel| Okay, they are. 
Monica| How many fingers am I holding up? 
Rachel|  Four.
Monica| Oh my God, I was thinking four.
Rachel| Really?!
Monica| Yes! All right, y'know what? Why don't we start with a practice run? Okay?
Rachel| Okay!
Monica| No drops!
Rachel| Great!
Monica| Okay.
Rachel| Okay.
Monica| On three, 1…2…3!  Now my pillow's all wet! 
Rachel| Well, well, you said it was practice!
Monica| Then why did you move?!
Rachel| Because I knew you were lying!
Monica| All right, come here! 
Rachel|  What are you? Monica!! Stop it!! Oh my God! Stop it! 
Monica| I am going… I'm going--Turn it over!  I'm… I am going to get these drops in your eyes.  
Rachel| Oh my God! You really are freakishly strong!
Rachel| Monica! Stop it!
Monica|  Damn! It's empty!
Rachel| Wow, y'know if Joey and Chandler walked in right now, we could make a fortune! 
Phoebe| Ooh that is definitely Chandler, Joey, or Ross.  Or-or Rachel!
Monica|  Hello?   It's Joey.   I'm so glad you called! Chandler told me what happened. Y'know he's really upset about it.
Joey|  Not as upset as he's gonna be when he finds out what I did with his sweater vests!
Monica| What did you do to his sweater vests?
Joey| Let's just say there's a well-dressed pack of dogs in Ohio. Hey Monica listen is-is Phoebe there? I gotta ask her something about the car.
Monica| Yeah, she's here. Hold on a second. 
Phoebe| Hey, dude!
Joey| Hey Pheebs! Listen, this wooden box keeps sliding out from under the seat. What-what is it?
Phoebe| Oh that's my grandma.  And thanks Joey she's having a really great time. 
Chandler|  Is that Joey? Is that Joey? Let me talk to him! I wanna talk to him!
Phoebe| Okay Joey? Chandler's here, he was wondering…  Okay, I guess he ran out of change.
Chandler| Y'know, he won't even talk to me. How am I going to apologize to him if he won't even talk to me?
Monica| Well, maybe you should send him something. So that when he gets to Las Vegas he'll know that you're sorry.
Chandler| That's a good idea. I wonder where I could  get a basket of porn…
Phoebe| No, don't-don't say I'm sorry with porn!
Chandler| Really?
Phoebe| Y'know what you should send him? A cartoon of cigarettes. 'Cause that why he could trade it for protection. No. That's prison.
Ross|  Okay Pheebs, I know how we're going to figure this out. Okay, clear your mind and answer the first thing that comes into your head. Okay?
Phoebe| Uh-hmm.
Ross| What do you like better flora or fauna?
Phoebe| Fauna.
Ross| Who would you rather be Simon or Garfunkle?
Phoebe| Garfunkle.
Ross| Why are you mad at me?
Phoebe| You said I was boring--Ohh!
Ross| When did I say you were boring?!
Phoebe| Oh my God, I remember now! We were playing chess!
Ross| Phoebe! You and I have never played chess!
Phoebe| Oh, come on! Yes, remember that time on the frozen lake? We were playing chess, you said I was boring, and then you took off your energy mask and you were Cameron Diaz!  Okay, there's a chance this may have been a dream.
Joey| Hey-hey! Stanley! Hey-hey! You're leading man is here! Let's get to work.
Stanley| Umm, slight change of plans. We've shut down.
Joey| Wh-what?! Why?!
Stanley| It's a money thing, we don't have any.
Joey|  You're kidding right?
Stanley| No.
Joey| What?!
Stanley| It-it's probably just temporary. We're hoping to get some more money soon, so if could just uh, hang out.
Joey| Uh, hang out?! How long?
Stanley| I don't know. A week? Maybe two? The money will turn up! People will always wanna invest in movies! Hey, you're not rich are ya?
Joey| No!
Stanley| Eh, worth a shot.  Look Joey, let me know where you're staying, okay? 
The Grip| Hey pal, are you Joey Tribbiani?
Joey| Yeah.
The Grip| These got left for ya. 
Joey| Thanks.   Congratulations on your big break. 
Monica|  Hello?
Joey|  Hey Monica, it's Joey!
