Rachel|1| Come on Joey
Rachel|1|
Rachel|1|
Rachel|1|
Joey|3| Rach, I told you everything I knew last night
Joey|3| Look, it's not that big of a deal, so Monica and Chandler are doing it
Joey|3|
Rachel|1| I can't believe you would say that
Rachel|1|
Joey|3| Sorry
Joey|3| Monica and Chandler are making love
Joey|3|
Rachel|1| No
Rachel|1| I mean come on
Rachel|1| This is a huge deal
Rachel|1|  Fine I want—I need more details, who-who initiated the first kiss
Rachel|1|
Joey|3|  I don't know
Joey|3|
Rachel|1| Is he romantic with her
Rachel|1|
Joey|3| I don't know
Joey|3|
Rachel|1| Are they in love
Rachel|1|
Joey|3|  I don't know
Joey|3|
Rachel|1| You don't know anything
Rachel|1|
Joey|3| Ohh, I know one thing
Joey|3|
Rachel|1| What
Rachel|1|
Joey|3| They did it right there on the couch
Joey|3| 
Joey|3| Hey Ross
Joey|3|
Phoebe|5| Hey
Phoebe|5|
Ross|6|  Hey-yeah
Ross|6|  Hey Gunther, can I have a scone please
Ross|6|  Wanna hear some good news
Ross|6| Someone I know is getting married
Ross|6| Yeah
Ross|6| And weddings are happy occasions
Ross|6| Oh, by-the-by it's my ex-wife Emily
Ross|6|
All|0|  What
All|0| Oh
All|0|
Chandler|4| Sorry man
Chandler|4|
Gunther|0| Here's your scone
Gunther|0|
Ross|6| Oh, thanks Gunther
Ross|6|  STUPID BRITISH SNACK FOOD
Ross|6|
Ross|6|
Ross|6|
Ross|6|
Ross|6|
Ross|6|
Ross|6|
Chandler|4| Did they teach you that in your anger management class
Chandler|4|
Phoebe|5| Hey, you know what might help you deal with it
Phoebe|5| Think of it this way, you and Emily are in the past and you can't be mad about the past
Phoebe|5| So are you still mad about the Louisiana Purchase
Phoebe|5|
Rachel|1| Pheebs, I don’t think anyone's mad about that
Rachel|1|
Phoebe|5| Exactly
Phoebe|5| Because it's in the past
Phoebe|5|
Joey|3|  Anybody gonna eat that
Joey|3|
Monica|2| Look at us all dressed up for the big office party
Monica|2| By the way, what are we celebrating
Monica|2|
Chandler|4| Oh, we had a lot of liquor left over from the Christmas party
Chandler|4|
Monica|2| I think this is so cool because none of our friends are here and we can be a real couple
Monica|2| We don't have to hide
Monica|2|
Chandler|4| I know, I can do this
Chandler|4| 
Monica|2| Ooh, and I can do this
Monica|2| 
Doug|0| Hey Bing
Doug|0|   Wo-ho-ho, who's the pretty lady and what the hell is she doing with you
Doug|0|
Chandler|4| I asked myself that very question, sir
Chandler|4| Uh,  this is Monica
Chandler|4|  This is my boss, Doug
Chandler|4| Doug this is Monica
Chandler|4|
Monica|2| Hi, nice to meet you
Monica|2|
Doug|0| Hi
Doug|0| And this is my wife Kara
Doug|0|
Kara|0| Nice to meet you Monica
Kara|0| Bing
Kara|0| 
Doug|0| Say uh, Bing, did you hear about the new law firm we got working for us
Doug|0|
Chandler|4| No, sir
Chandler|4|
Doug|0| Yeah, Dewey, Cheatum, and Howe
Doug|0|
Doug|0| Come on honey, let's go drink our body weight
Doug|0| 
Monica|2| What was that
Monica|2|
Chandler|4| What
Chandler|4|
Monica|2| That noise you just made
Monica|2|
Chandler|4| Oh, that was my work laugh
Chandler|4|
Monica|2| Really
Monica|2| Your work laugh
Monica|2|
Chandler|4| Oh, believe me, to survive this party, you're gonna have to come up with one too
Chandler|4|
Monica|2| All right, check me out
Monica|2|
Chandler|4| Okay
Chandler|4|
Doug|0| …says $30 Father; same as in town
Doug|0|
Chandler|4| Hey
Chandler|4| Everybody at work loved you last night
Chandler|4| 
Monica|2| Really
Monica|2|
Chandler|4| And
Chandler|4| They like me more just because I was with ya
Chandler|4| I think you repaired a lot of the damage from when they met Joey
Chandler|4| And Doug wants us to play tennis with them
Chandler|4| He's never even talked to me outside of work
Chandler|4| Except for that time when we bumped into each other at that strip club
Chandler|4|  Strip church
Chandler|4| Anyway, I'm gonna go try and find a racquet
Chandler|4|
Monica|2| Hey, I thought you already had one
Monica|2|
Chandler|4| Oh I used too, but then Joey thought it would be fun to go to Central Park and hit rocks at…bigger rocks
Chandler|4|  Hey Rach, do you have a tennis racquet
Chandler|4|
Rachel|1| Oh umm, y'know I lent it to Joey and I never actually got it back
Rachel|1|
Chandler|4| Okay, good luck with that
Chandler|4| 
Rachel|1|  Hey
Rachel|1|
Monica|2| Hi
Monica|2|
Rachel|1| What's up
Rachel|1|
Rachel|1|
Monica|2| What are you doing here
Monica|2| I thought you had to do inventory all day
Monica|2|
