Phoebe|  Hi.
Nurse| Hi.
Phoebe| Hi, yeah, hi! I'm umm, Phoebe Buffay, and I have babies coming out of me.
Nurse| Okay. Have you started having contractions?
Phoebe| Not yet. Umm, I heard they really hurt, do they hurt?
Nurse| Well…
Phoebe| Oh my God!
Ross| It's all right.
Nurse| Now, which of you is the father? 
Phoebe| Oh no, none of them are the father. The father is my brother.
Nurse|  Okay…
Rachel| I am so gonna miss watching you freak people out like that!
Joey| Okay, uh Pheebs, quick. Look! This  is for the babies to look at someday, so is-is there anything you want to say? Y'know before it all starts?
Phoebe| Oh, okay, umm, hi kids! Um, it's me, Aunt Phoebe. I can't wait to see you. Please don't hurt me! 
Ross| Hey, what took you guys so long? Your cab left when ours did!
Monica| Well, we-we had to go back because I forget my jacket.
Chandler| That's right.
Rachel| You-you're not wearing a jacket.
Monica| Oh man! I did it again!
Phoebe|  Okay, so umm, somebody has to call Frank and Alice.  And then my mom wants to know--Joey, what are you doing?!
Joey| I gotta get the before shot!
Rachel| Hi, Pheebs? Okay, so just spoke to the nurse and the reason that your doctor is late is because uh, she's not coming.
Phoebe| What?!
Ross| Apparently she fell in the shower and hit her head.
Phoebe| Oh my God, she's so stupid!
Ross| Look, Pheebs-Pheebs, it's gonna be okay.
Phoebe| That's easy for you to say, I don't see three kids coming out your vagina!
Rachel| Honey, listen, y'know what? The nurse said the doctor is wonderful.
Ross| Yeah, he's head of the department.
Phoebe| All right—Ooh! Oh dead God, save me! 
Monica| What?
Phoebe| I'm having my first contraction!
Chandler| Oh no.
Phoebe| Ooh, it's not bad.
Chandler| Okay.
Joey| Oh!  And so the miracle of life begins, and aaiiyyyeeee! 
Chandler| Hey! You okay?
Joey| Ooh, something hurts!
Phoebe| Ooh, it's sympathy pains. Ohh, that's so sweet!
Joey| Are they? I didn't know I cared that much.
Ross| Hello.
