Rachel| Pheebs? Could you get that? Please?
Phoebe| Why? Just 'cause you're too lazy to get up off your touchie? 
Rachel| No! No! It's just that all the people in the entire world that I want to talk to are right here.
Phoebe|  Okay! 
Rachel|  Sucker!
Phoebe|  Hello?  Hey Joey!
Joey| Hey Pheebs! Listen, uh can you do me a favor? I forgot the pin number to my ATM card can, can you get it for me?
Phoebe| Sure! Where is it?
Joey| Uh, I scratched it on the ATM machine down on the corner.
Phoebe| Ohh! So you're 5639?!
Joey| That's it! Thanks Pheebs!
Chandler|  Hey!
Phoebe|  Ooh, do you want to talk to Chandler?
Chandler|  Is that Joey?!  Let me talk to him!
Joey| No!  Because he didn't believe in my movie! Which is a big mistake because it is real! Real!
A Casino Boss| Hey! Tribbiani! Get back to work! Break time's over!
Phoebe| Who was that?
Joey| Uhh, my stunt double. Yeah, and y'know, he's getting a little too familiar for my tastes.
Chandler|  Y'know what? I have been trying to apologize to him all week! If he's not gonna let me do it on the phone, I'm gonna go down there and do it in person.
Joey| Uhh Pheebs, I heard that. Can you put him on?
Phoebe| Yeah! 
Chandler|  Hey!
Joey| Don't come out here!
Chandler| No-no-no-no, I've supported you one hundred percent and I want to prove that to you in person!
Joey| I got that! I forgive ya! Don't come out here!
Chandler| Forgive me? You haven't been taking my calls in a week!
Joey| Well, I'm totally over it Chandler. Friends forever! Don't come out here!
A Tourist|  Would you mind doing a picture with us?
Chandler| Uh, what was that?
Joey| Uh, Entertainment Tonight.  Yeah, okay so, good talking to ya and don't come out here. All right. 
Phoebe| Monica! I'm sorry I'm late!  Monica? 
Monica|  Phoebe?  Oh, Phoebe, I'm so sorry. Have you been here long?
Phoebe|  It's okay. What the hell took you so long?
Monica| Okay, you can not tell Chandler. Okay? That I ran into Richard.
Phoebe| Which Richard?
Monica| The Richard.
Phoebe| Richard Simmons?! Oh my God!
Monica| Noo! My ex-boyfriend Richard! Y'know the tall guy, moustache? 
Phoebe| Oh! Okay, that actually makes more sense. So how was it?
Monica| It was, it was really nice. We started talking and I-I ended up having lunch with him.
Phoebe| That is so weird! I had a dream that you'd have lunch with Richard.
Monica| Really?
Phoebe| But again, Simmons. Go on.
Monica| The strange part was, he was really nice, umm and he looks great, but I didn't feel anything at all!
Phoebe| Ooh! So now why can't we tell Chandler?
Monica| Because it would totally freak him out and tomorrow's our anniversary. I just don't want anything to spoil that.
Phoebe| Oh, I can't believe you guys lasted a whole year!
Monica| I know.
Phoebe| Wow! I owe Rachel 20 bucks!
Monica| What?
Phoebe| On a totally different bet.
Chandler|  Hey!
Monica| It's almost our anniversary!
Chandler| I know. Can you believe it? One year ago today I was just your annoying friend Chandler.
Phoebe| Awww! Now you're just my annoying friend Chandler.
Chandler| Huh.
Monica| I got you a present!
Chandler| Oh, but it's not 'til tomorrow!
Monica| I know, but you have to open it today! 
Chandler| Okay.
Monica|  Okay! There you go! It's two tickets to Vegas!
Chandler| Wow!
Monica| For this weekend! Oh gosh, it would be perfect, we get to see Joey plus we get to start our anniversary celebration on the plane. We can call it out plane-aversary.
Chandler| Do we have to?
Monica| No.
Chandler| Okay this is great, but Joey said he didn't want any of us out there.
Monica| Oh, he just doesn't want us to go through any trouble. Think of how excited he'll be when we go out and surprise him! Plus we get to have our own, ani-Vegas-ary! A-Nevadaversary!
Chandler| Yeah, I think we should see other people.
Monica| But we can go, right?
Chandler| Yes.
Monica| Okay!
Chandler| It's a great idea. 
Phoebe| Okay, I'm gonna go too!
Chandler| Y'know Pheebs, it's kinda our  anniversary.
Phoebe| Oh please, you are not gonna ditch again like you did with London.
Monica| Ditch you? Phoebe, you were pregnant with the triplets!
Phoebe| Uh-huh, great story! I'm going!
Rachel|  Hi!
Phoebe| Hey!
Ross| Hey!
Phoebe| Hey, you guys, listen, this weekend we're all gonna go to Las Vegas to surprise Joey! Including me!! You wanna go?!
Rachel| Well, I guess I could take a couple days off work.
Phoebe| Of course you can take a couple days off work because this trip includes me!
